index,exposure,result
1,65,5499.69
2,65,8904.92
3,65,6143.6
4,65,6774.11
5,65,9693.96
6,65,10831.6
7,65,12574
8,65,17198.8
9,65,19381.2
10,65,24499.1
11,65,18376.1
12,65,21032.1
13,65,33072.9
14,65,28650.2
15,65,47441.8
16,65,33700
17,65,25946.2
18,65,18658.3
19,65,17117.7
0,65,4215.26
1,65,5053.86
2,65,4648.43
3,65,4688.69
4,65,4989.42
5,65,4870.43
6,65,5114.16
7,65,5880.22
8,65,7089.48
9,65,7301.93
10,65,6953.31
11,65,6551.21
12,65,7580.22
13,65,7820.12
14,65,9251.64
15,65,11007.5
16,65,12410.6
17,65,17123.2
18,65,19970.3
19,65,25970.6
0,65,6360.81
1,65,11744.1
2,65,27899.2
3,65,39108.9
4,65,3336.25
5,65,3590.08
6,65,4317.29
7,65,6699.78
8,65,7365.16
9,65,8371.15
10,65,10216.5
11,65,10862.3
12,65,13388.6
13,65,16293.9
14,65,20255.8
15,65,23098.4
16,65,22985
17,65,24909.7
18,65,23767
19,65,22419.1
0,65,2293.21
1,65,3165.04
2,65,2934.34
3,65,4040.51
4,65,6626.12
5,65,11883.8
6,65,18591.7
7,65,16393.7
8,65,12231.7
9,65,16723.6
10,65,22926.8
11,65,25683.8
12,65,44360.9
13,65,26174.7
14,65,71341.8
15,65,83660
16,65,89857
17,65,55205.7
18,65,52335.9
19,65,46516.4
0,65,40117.2
1,65,50633.4
2,65,75481
3,65,45930
4,65,20048.6
5,65,15214
6,65,13256.5
7,65,31211
8,65,117863
9,65,13095.9
10,65,16220.2
11,65,18160.4
12,65,79971.8
13,65,94517.8
14,65,411769
15,65,367822
16,65,404556
17,65,479829
18,65,226008
19,65,264375
0,66,1287.87
1,66,1309.63
2,66,1503.32
3,66,1935.89
4,66,2249.84
5,66,2734.25
6,66,2679.28
7,66,1463.92
8,66,1093.95
9,66,867.655
10,66,975.995
11,66,1081.18
12,66,1217.3
13,66,1566.97
14,66,1594.28
15,66,1949.25
16,66,2224.88
17,66,2422.69
18,66,2669.05
19,66,3187.99
0,66,2905.55
1,66,3056.48
2,66,8464.22
3,66,10405.8
4,66,10531.2
5,66,10735.2
6,66,18626.7
7,66,23664.8
8,66,21776.7
9,66,29261.1
10,66,38189.8
11,66,58909.2
12,66,57770.4
13,66,43443.1
14,66,33840.3
15,66,33167.6
16,66,40175.1
17,66,69153.8
18,66,52678.3
19,66,71033
0,66,4447.61
1,66,4897.24
2,66,4760.86
3,66,4452.18
4,66,4336.31
5,66,4033.48
6,66,4541.36
7,66,5253.16
8,66,5898.67
9,66,6265.07
10,66,6561.31
11,66,6696.06
12,66,6575.85
13,66,6072.34
14,66,6787.5
15,66,6679.7
16,66,7331.49
17,66,7065.16
18,66,8006.6
19,66,10917.5
0,66,4348.75
1,66,6539.39
2,66,11794.2
3,66,21817.9
4,66,57443.9
5,66,51098.6
6,66,112959
7,66,350796
8,66,3.11678e+07
9,66,8.40455e+07
10,66,1.02256e+08
11,66,5.1475e+07
12,66,1.24148e+08
13,66,5.5566e+07
14,66,2.1777e+08
15,66,2.03972e+08
16,66,7.11259e+07
17,66,7.37227e+07
18,66,6.74827e+07
19,66,8.45384e+06
0,66,4861.9
1,66,70176.7
2,66,43260.5
3,66,31403.1
4,66,25897
5,66,10197.2
6,66,8289.31
7,66,4632.96
8,66,4254.84
9,66,4006.05
10,66,5275.1
11,66,9045.21
12,66,28810.5
13,66,17048.6
14,66,93698
15,66,23262.3
16,66,31616.9
17,66,27381.2
18,66,14755.6
19,66,18828.1
0,67,1778.2
1,67,1805.59
2,67,2028.68
3,67,2776.45
4,67,3440.3
5,67,4880.82
6,67,7440.66
7,67,10149.7
8,67,10488.1
9,67,14713.1
10,67,16665.1
11,67,17353
12,67,39369.4
13,67,72116.5
14,67,53172.6
15,67,53664.2
16,67,66080
17,67,39622
18,67,42297.9
19,67,36376.6
0,67,1649.63
1,67,2010.49
2,67,2615.79
3,67,3811.72
4,67,6181.53
5,67,9156.03
6,67,22181.9
7,67,30121.5
8,67,35583.4
9,67,22733.9
10,67,22385.8
11,67,18201.2
12,67,12287.2
13,67,17395.6
14,67,29588
15,67,31350
16,67,47728.5
17,67,44423.4
18,67,34069.7
19,67,23996.8
0,67,33557.2
1,67,31765
2,67,41389.1
3,67,42011.2
4,67,11841.8
5,67,10534.9
6,67,10129.2
7,67,12085.2
8,67,12101
9,67,14325.5
10,67,11359.6
11,67,5968.48
12,67,4871.67
13,67,5147.26
14,67,3939.84
15,67,3952.51
16,67,4829.31
17,67,5488.2
18,67,4613.7
19,67,6007.21
0,67,2164.12
1,67,2916.66
2,67,3677.17
3,67,4069.38
4,67,4922.72
5,67,3913.57
6,67,5541.77
7,67,6756.81
8,67,7329.42
9,67,7055.28
10,67,7566.34
11,67,9124.08
12,67,10311.8
13,67,12241.9
14,67,15288.2
15,67,15758.9
16,67,15690.8
17,67,15739.5
18,67,13724.4
19,67,12343.2
0,67,2128.97
1,67,2249.03
2,67,1991.89
3,67,2513.65
4,67,2967.28
5,67,3599.13
6,67,4168.21
7,67,3625.83
8,67,6455
9,67,9898.87
10,67,9983.57
11,67,12079.8
12,67,8385.8
13,67,11195.9
14,67,13400.6
15,67,15233.3
16,67,15465.9
17,67,12041.7
18,67,10042.9
19,67,7426.16
0,68,7497.23
1,68,11587.8
2,68,8740.89
3,68,7402.58
4,68,12469.8
5,68,15562.7
6,68,25369.7
7,68,46216
8,68,3532.29
9,68,19674.8
10,68,11803.6
11,68,5417.38
12,68,4748.33
13,68,2703.14
14,68,2188.84
15,68,2528.73
16,68,3439.85
17,68,4142.39
18,68,4329.22
19,68,5552.66
0,68,4552.61
1,68,10052.1
2,68,7606.85
3,68,2435.36
4,68,4613.62
5,68,4920.59
6,68,5158.16
7,68,7798.28
8,68,10074.8
9,68,14209.8
10,68,18273.8
11,68,23418.1
12,68,24640.4
13,68,23795.6
14,68,28130.6
15,68,24428.8
16,68,22356.5
17,68,18029.9
18,68,18259.1
19,68,13222.4
0,68,2737.56
1,68,4722.16
2,68,8295.58
3,68,30285.3
4,68,37342.1
5,68,19661.5
6,68,11927.5
7,68,12834
8,68,14425.8
9,68,11196.7
10,68,16267.1
11,68,17043.8
12,68,21595.9
13,68,39709.5
14,68,42160.9
15,68,47199.1
16,68,23621.7
17,68,29429
18,68,28085.5
19,68,26667.7
0,68,11160.5
1,68,13380.8
2,68,12656.6
3,68,8320.89
4,68,4967.37
5,68,4541.95
6,68,5709.42
7,68,8464.48
8,68,14772.6
9,68,12405.7
10,68,30423.2
11,68,34354.6
12,68,44504.3
13,68,77450.4
14,68,171018
15,68,352199
16,68,170743
17,68,200779
18,68,234327
19,68,226915
0,68,4317.69
1,68,4979.95
2,68,7804.77
3,68,14280.1
4,68,5676.45
5,68,6717.47
6,68,9414.47
7,68,13044.2
8,68,15040.4
9,68,37714
10,68,111960
11,68,379690
12,68,706110
13,68,1.25084e+07
14,68,3.6445e+07
15,68,7.26355e+06
16,68,673924
17,68,473781
18,68,405299
19,68,358153
0,69,5554.18
1,69,4302.57
2,69,10064.5
3,69,6130.16
4,69,4748.46
5,69,6913.49
6,69,8056.38
7,69,18421.6
8,69,22574.6
9,69,24403.8
10,69,26256.8
11,69,27226.6
12,69,28950.9
13,69,25961.1
14,69,33612.6
15,69,35069.6
16,69,38762.8
17,69,55220.4
18,69,51902.3
19,69,59945.5
0,69,2957.62
1,69,2181.21
2,69,1805.59
3,69,2529.55
4,69,1686.53
5,69,1690.24
6,69,2033.72
7,69,1482.67
8,69,1371.88
9,69,1997.66
10,69,2797.8
11,69,3527.36
12,69,3318.01
13,69,7363.75
14,69,11509.4
15,69,14892.5
16,69,20653.3
17,69,15697.7
18,69,18030.2
19,69,15546.9
0,69,2148.75
1,69,2602.34
2,69,3949.16
3,69,3882.68
4,69,3240.85
5,69,3373.57
6,69,4173.46
7,69,4509.06
8,69,4589.57
9,69,5454.39
10,69,5572.57
11,69,7060.37
12,69,10383.9
13,69,13324.6
14,69,14710.2
15,69,20074.9
16,69,20883
17,69,18042.1
18,69,12974.3
19,69,10045.9
0,69,6619.52
1,69,6766.92
2,69,7792.06
3,69,1973.55
4,69,1221.63
5,69,1606.52
6,69,1507.96
7,69,2824.47
8,69,1668.78
9,69,2280.1
10,69,1846.62
11,69,2273.75
12,69,2169.1
13,69,2331.91
14,69,2369.36
15,69,2177.95
16,69,2021.5
17,69,2300.57
18,69,3150.75
19,69,2238.68
0,69,3667.21
1,69,5182.71
2,69,6347.55
3,69,7186.75
4,69,7385.48
5,69,8776.2
6,69,11995.5
7,69,11425.2
8,69,12214.1
9,69,9953.47
10,69,10489.6
11,69,10762.4
12,69,9922.5
13,69,11310.8
14,69,14575.1
15,69,18678.3
16,69,25421.7
17,69,31777.8
18,69,28333.8
19,69,28347.4
0,70,7735.86
1,70,10212.6
2,70,12109.7
3,70,9847.42
4,70,10530.7
5,70,6628.32
6,70,7438.83
7,70,6386.88
8,70,4700.23
9,70,6164.81
10,70,9209.03
11,70,9133.43
12,70,6396.16
13,70,6230.59
14,70,8382.89
15,70,9553.71
16,70,11972.8
17,70,14316.2
18,70,22927.7
19,70,16326
