index,exposure,result
727,145,146.884
728,145,145.932
729,145,147.464
72,14,8.11933
730,146,146.364
731,146,146.852
732,146,147.114
733,146,147.15
734,146,147.377
735,147,148.012
736,147,148.496
737,147,148.011
738,147,147.585
739,147,147.649
73,14,8.2267
740,148,149.026
741,148,149.068
742,148,147.837
743,148,148.441
744,148,147.912
745,149,148.153
746,149,148.416
747,149,148.97
748,149,148.733
749,149,148.407
74,14,7.99883
750,150,150.074
751,150,149.675
752,150,150.023
753,150,149.269
754,150,151.215
755,151,149.785
756,151,151.588
757,151,151.323
758,151,150.55
759,151,150.163
75,15,9.22871
760,152,152.081
761,152,150.914
762,152,151.352
763,152,150.267
764,152,150.905
765,153,151.534
766,153,152.297
767,153,151.917
768,153,152.158
769,153,152.178
76,15,9.51318
770,154,152.283
771,154,153.716
772,154,152.8
773,154,153.272
774,154,153.501
775,155,156.529
776,155,154.805
777,155,156.075
778,155,155.277
779,155,155.352
77,15,9.52369
780,156,154.904
781,156,155.859
782,156,156.699
783,156,156.13
784,156,156.655
785,157,158.191
786,157,156.523
787,157,157.591
788,157,156.453
789,157,157.113
78,15,9.75841
790,158,158.677
791,158,157.541
792,158,158.69
793,158,156.971
794,158,157.789
795,159,158.83
796,159,158.322
797,159,158.29
798,159,157.997
799,159,159.29
79,15,9.23704
7,1,0.322317
800,160,158.573
801,160,159.168
802,160,158.305
803,160,159.101
804,160,158.703
805,161,159.532
806,161,159.67
807,161,159.77
808,161,159.546
809,161,159.655
80,16,10.3883
810,162,160.46
811,162,159.684
812,162,159.448
813,162,160.894
814,162,161.546
815,163,162.052
816,163,161.027
817,163,161.16
818,163,160.85
819,163,160.706
81,16,10.4339
820,164,161.919
821,164,161.44
822,164,162.049
823,164,161.861
824,164,162.448
825,165,162.771
826,165,162.485
827,165,163.047
828,165,164.233
829,165,162.911
82,16,10.774
830,166,164.75
831,166,164.007
832,166,162.707
833,166,162.983
834,166,164.592
835,167,163.051
836,167,164.461
837,167,164.099
838,167,163.429
839,167,163.442
83,16,10.7337
840,168,164.366
841,168,165.307
842,168,164.152
843,168,163.255
844,168,165.243
845,169,164.997
846,169,166.67
847,169,165.44
848,169,164.19
849,169,166.205
84,16,10.4151
850,170,165.469
851,170,166.743
852,170,164.747
853,170,166.918
854,170,166.697
855,171,167.247
856,171,166.994
857,171,166.923
858,171,165.94
859,171,165.181
85,17,11.8503
860,172,167.68
861,172,166.921
862,172,168.165
863,172,167.992
864,172,169.02
865,173,168.231
866,173,168.95
867,173,166.804
868,173,167.811
869,173,169.373
86,17,11.3802
870,174,168.717
871,174,168.726
872,174,168.221
873,174,168.431
874,174,168.926
875,175,169.065
876,175,168.733
877,175,168.876
878,175,169.466
879,175,168.284
87,17,11.8199
880,176,170.427
881,176,169.804
882,176,169.733
883,176,170.091
884,176,170.615
885,177,171.025
886,177,170.167
887,177,170.658
888,177,170.429
889,177,170.134
88,17,11.6632
890,178,170.798
891,178,171.217
892,178,172.731
893,178,171.94
894,178,172.778
895,179,173.184
896,179,172.848
897,179,172.204
898,179,171.364
899,179,171.7
89,17,11.9318
8,1,0.3129
900,180,173.778
901,180,173.258
902,180,172.075
903,180,172.561
904,180,173.771
905,181,174.199
906,181,173.902
907,181,173.338
908,181,173.194
909,181,173.119
90,18,13.1252
910,182,175.395
911,182,172.828
912,182,174.373
913,182,174.579
914,182,174.077
915,183,175.741
916,183,175.494
917,183,175.546
918,183,173.798
919,183,174.908
91,18,12.6781
920,184,174.867
921,184,174.573
922,184,176.766
923,184,175.709
924,184,175.522
925,185,176.782
926,185,176.61
927,185,175.939
928,185,177.328
929,185,175.755
92,18,13.1578
930,186,176.724
931,186,177.539
932,186,175.978
933,186,176.613
934,186,176.318
935,187,177.002
936,187,177.949
937,187,177.4
938,187,176.97
939,187,177.184
93,18,13.249
940,188,178.93
941,188,176.374
942,188,176.71
943,188,177.819
944,188,177.876
945,189,178.525
946,189,177.792
947,189,177.986
948,189,178.778
949,189,177.902
94,18,13.0503
950,190,179.078
951,190,179.543
952,190,180.025
953,190,177.535
954,190,179.592
955,191,179.423
956,191,179.836
957,191,179.672
958,191,179.456
959,191,181.359
95,19,14.1533
960,192,180.342
961,192,179.452
962,192,181.374
963,192,180.922
964,192,180.929
965,193,180.653
966,193,182.058
967,193,181.017
968,193,179.893
969,193,181.533
96,19,14.3262
970,194,181.778
971,194,181.049
972,194,180.548
973,194,181.025
974,194,179.606
975,195,181.893
976,195,182.681
977,195,182.834
978,195,181.183
979,195,181.442
97,19,13.7955
980,196,183.906
981,196,183.404
982,196,182.536
983,196,182.48
984,196,182.419
985,197,182.671
986,197,185.049
987,197,182.056
988,197,182.717
989,197,183.106
98,19,14.2798
990,198,184.977
991,198,183.45
992,198,182.543
993,198,183.923
994,198,183.982
995,199,184.794
996,199,183.485
997,199,183.604
998,199,183.976
999,199,184.411
99,19,14.9307
9,1,0.306201
